	resp.id	ques	alt	carpool	seat	cargo	eng	price	choice	cargo3	engElec	engHyb	p35	p40	s7	s8	cp_d
3529	79	7	2	yes	7	3ft	hyb	30	1	True	False	True	False	False	True	False	True
3530	79	7	3	yes	8	3ft	elec	30	0	True	True	False	False	False	False	True	True
3531	79	8	1	yes	7	3ft	elec	30	0	True	True	False	False	False	True	False	True
3532	79	8	2	yes	7	3ft	gas	35	1	True	False	False	True	False	True	False	True
3533	79	8	3	yes	6	2ft	gas	30	0	False	False	False	False	False	False	False	True
3534	79	9	1	yes	8	2ft	hyb	35	0	False	False	True	True	False	False	True	True
3535	79	9	2	yes	7	2ft	gas	40	0	False	False	False	False	True	True	False	True
3536	79	9	3	yes	6	2ft	gas	35	1	False	False	False	True	False	False	False	True
3537	79	10	1	yes	7	3ft	gas	40	0	True	False	False	False	True	True	False	True
3538	79	10	2	yes	8	3ft	hyb	35	0	True	False	True	True	False	False	True	True
3539	79	10	3	yes	6	2ft	hyb	35	1	False	False	True	True	False	False	False	True
3540	79	11	1	yes	7	2ft	gas	35	1	False	False	False	True	False	True	False	True
3541	79	11	2	yes	6	2ft	elec	30	0	False	True	False	False	False	False	False	True
3542	79	11	3	yes	6	2ft	elec	35	0	False	True	False	True	False	False	False	True
3543	79	12	1	yes	8	2ft	elec	30	0	False	True	False	False	False	False	True	True
3544	79	12	2	yes	6	3ft	gas	30	1	True	False	False	False	False	False	False	True
3545	79	12	3	yes	6	2ft	hyb	30	0	False	False	True	False	False	False	False	True
3546	79	13	1	yes	6	3ft	elec	40	0	True	True	False	False	True	False	False	True
3547	79	13	2	yes	6	2ft	elec	40	0	False	True	False	False	True	False	False	True
3548	79	13	3	yes	7	2ft	hyb	35	1	False	False	True	True	False	True	False	True
3549	79	14	1	yes	6	2ft	hyb	40	1	False	False	True	False	True	False	False	True
3550	79	14	2	yes	7	3ft	elec	40	0	True	True	False	False	True	True	False	True
3551	79	14	3	yes	8	3ft	elec	40	0	True	True	False	False	True	False	True	True
3552	79	15	1	yes	6	3ft	hyb	35	0	True	False	True	True	False	False	False	True
3553	79	15	2	yes	7	3ft	hyb	40	0	True	False	True	False	True	True	False	True
3554	79	15	3	yes	8	2ft	hyb	30	1	False	False	True	False	False	False	True	True
3555	80	1	1	yes	6	2ft	elec	30	0	False	True	False	False	False	False	False	True
3556	80	1	2	yes	7	3ft	gas	40	1	True	False	False	False	True	True	False	True
3557	80	1	3	yes	7	3ft	elec	40	0	True	True	False	False	True	True	False	True
3558	80	2	1	yes	8	2ft	gas	30	1	False	False	False	False	False	False	True	True
3559	80	2	2	yes	6	2ft	elec	35	0	False	True	False	True	False	False	False	True
3560	80	2	3	yes	8	2ft	hyb	30	0	False	False	True	False	False	False	True	True
3561	80	3	1	yes	6	3ft	gas	35	1	True	False	False	True	False	False	False	True
3562	80	3	2	yes	6	3ft	gas	40	0	True	False	False	False	True	False	False	True
3563	80	3	3	yes	6	3ft	hyb	35	0	True	False	True	True	False	False	False	True
3564	80	4	1	yes	8	3ft	elec	35	0	True	True	False	True	False	False	True	True
3565	80	4	2	yes	6	3ft	elec	35	1	True	True	False	True	False	False	False	True
3566	80	4	3	yes	6	2ft	gas	40	0	False	False	False	False	True	False	False	True
3567	80	5	1	yes	8	3ft	elec	30	0	True	True	False	False	False	False	True	True
3568	80	5	2	yes	8	2ft	gas	35	1	False	False	False	True	False	False	True	True
3569	80	5	3	yes	7	2ft	hyb	30	0	False	False	True	False	False	True	False	True
3570	80	6	1	yes	7	2ft	gas	30	1	False	False	False	False	False	True	False	True
3571	80	6	2	yes	7	3ft	hyb	35	0	True	False	True	True	False	True	False	True
3572	80	6	3	yes	8	2ft	elec	35	0	False	True	False	True	False	False	True	True
3573	80	7	1	yes	6	2ft	hyb	40	0	False	False	True	False	True	False	False	True
3574	80	7	2	yes	6	2ft	hyb	35	1	False	False	True	True	False	False	False	True
3575	80	7	3	yes	8	3ft	hyb	35	0	True	False	True	True	False	False	True	True
3576	80	8	1	yes	8	2ft	gas	40	0	False	False	False	False	True	False	True	True
3577	80	8	2	yes	8	2ft	elec	30	0	False	True	False	False	False	False	True	True
3578	80	8	3	yes	6	2ft	gas	30	1	False	False	False	False	False	False	False	True
3579	80	9	1	yes	6	2ft	hyb	30	0	False	False	True	False	False	False	False	True
3580	80	9	2	yes	7	3ft	hyb	30	1	True	False	True	False	False	True	False	True
3581	80	9	3	yes	6	3ft	hyb	40	0	True	False	True	False	True	False	False	True
3582	80	10	1	yes	7	2ft	gas	40	0	False	False	False	False	True	True	False	True
3583	80	10	2	yes	7	3ft	gas	35	1	True	False	False	True	False	True	False	True
3584	80	10	3	yes	8	2ft	elec	40	0	False	True	False	False	True	False	True	True
3585	80	11	1	yes	7	2ft	elec	40	0	False	True	False	False	True	True	False	True
3586	80	11	2	yes	6	3ft	hyb	30	1	True	False	True	False	False	False	False	True
3587	80	11	3	yes	6	2ft	elec	40	0	False	True	False	False	True	False	False	True
3588	80	12	1	yes	7	3ft	elec	30	0	True	True	False	False	False	True	False	True
3589	80	12	2	yes	7	2ft	hyb	35	0	False	False	True	True	False	True	False	True
3590	80	12	3	yes	7	2ft	gas	35	1	False	False	False	True	False	True	False	True
3591	80	13	1	yes	8	2ft	hyb	35	1	False	False	True	True	False	False	True	True
3592	80	13	2	yes	7	3ft	hyb	40	0	True	False	True	False	True	True	False	True
3593	80	13	3	yes	7	3ft	elec	35	0	True	True	False	True	False	True	False	True
3594	80	14	1	yes	7	2ft	elec	30	0	False	True	False	False	False	True	False	True
3595	80	14	2	yes	6	3ft	gas	30	1	True	False	False	False	False	False	False	True
3596	80	14	3	yes	8	3ft	elec	40	0	True	True	False	False	True	False	True	True
3597	80	15	1	yes	8	3ft	hyb	40	1	True	False	True	False	True	False	True	True
3598	80	15	2	yes	6	3ft	elec	40	0	True	True	False	False	True	False	False	True
3599	80	15	3	yes	7	2ft	hyb	40	0	False	False	True	False	True	True	False	True
3600	81	1	1	no	7	3ft	elec	30	0	True	True	False	False	False	True	False	False
3601	81	1	2	no	8	3ft	gas	35	0	True	False	False	True	False	False	True	False
3602	81	1	3	no	6	3ft	gas	30	1	True	False	False	False	False	False	False	False
3603	81	2	1	no	7	3ft	hyb	40	0	True	False	True	False	True	True	False	False
3604	81	2	2	no	6	2ft	gas	35	0	False	False	False	True	False	False	False	False
3605	81	2	3	no	8	2ft	elec	35	1	False	True	False	True	False	False	True	False
3606	81	3	1	no	6	2ft	elec	35	0	False	True	False	True	False	False	False	False
3607	81	3	2	no	8	2ft	gas	35	0	False	False	False	True	False	False	True	False
3608	81	3	3	no	8	2ft	hyb	30	1	False	False	True	False	False	False	True	False
3609	81	4	1	no	8	2ft	elec	30	0	False	True	False	False	False	False	True	False
3610	81	4	2	no	8	2ft	gas	40	1	False	False	False	False	True	False	True	False
3611	81	4	3	no	7	2ft	elec	40	0	False	True	False	False	True	True	False	False
3612	81	5	1	no	6	3ft	gas	35	0	True	False	False	True	False	False	False	False
3613	81	5	2	no	6	2ft	gas	30	1	False	False	False	False	False	False	False	False
3614	81	5	3	no	7	3ft	elec	40	0	True	True	False	False	True	True	False	False
3615	81	6	1	no	8	3ft	elec	40	1	True	True	False	False	True	False	True	False
3616	81	6	2	no	6	3ft	hyb	40	0	True	False	True	False	True	False	False	False
3617	81	6	3	no	7	2ft	elec	35	0	False	True	False	True	False	True	False	False
3618	81	7	1	no	8	2ft	hyb	35	0	False	False	True	True	False	False	True	False
3619	81	7	2	no	6	2ft	hyb	35	0	False	False	True	True	False	False	False	False
3620	81	7	3	no	8	2ft	gas	30	1	False	False	False	False	False	False	True	False
3621	81	8	1	no	8	2ft	elec	40	0	False	True	False	False	True	False	True	False
3622	81	8	2	no	6	3ft	elec	40	0	True	True	False	False	True	False	False	False
3623	81	8	3	no	8	3ft	hyb	35	1	True	False	True	True	False	False	True	False
3624	81	9	1	no	6	2ft	hyb	30	1	False	False	True	False	False	False	False	False
3625	81	9	2	no	6	3ft	hyb	35	0	True	False	True	True	False	False	False	False
3626	81	9	3	no	7	3ft	gas	40	0	True	False	False	False	True	True	False	False
3627	81	10	1	no	6	2ft	elec	30	0	False	True	False	False	False	False	False	False
3628	81	10	2	no	7	2ft	gas	35	0	False	False	False	True	False	True	False	False
3629	81	10	3	no	7	2ft	gas	30	1	False	False	False	False	False	True	False	False
3630	81	11	1	no	8	3ft	hyb	40	0	True	False	True	False	True	False	True	False
3631	81	11	2	no	7	2ft	hyb	35	0	False	False	True	True	False	True	False	False
3632	81	11	3	no	7	2ft	gas	40	1	False	False	False	False	True	True	False	False
3633	81	12	1	no	8	3ft	elec	30	1	True	True	False	False	False	False	True	False
3634	81	12	2	no	7	2ft	elec	30	0	False	True	False	False	False	True	False	False
3635	81	12	3	no	6	2ft	elec	40	0	False	True	False	False	True	False	False	False
3636	81	13	1	no	8	3ft	hyb	30	1	True	False	True	False	False	False	True	False
3637	81	13	2	no	7	2ft	hyb	40	0	False	False	True	False	True	True	False	False
3638	81	13	3	no	7	3ft	gas	30	0	True	False	False	False	False	True	False	False
3639	81	14	1	no	6	3ft	hyb	30	1	True	False	True	False	False	False	False	False
3640	81	14	2	no	8	3ft	gas	30	0	True	False	False	False	False	False	True	False
3641	81	14	3	no	6	2ft	hyb	40	0	False	False	True	False	True	False	False	False
3642	81	15	1	no	7	3ft	hyb	35	0	True	False	True	True	False	True	False	False
3643	81	15	2	no	6	3ft	elec	30	1	True	True	False	False	False	False	False	False
3644	81	15	3	no	8	3ft	elec	35	0	True	True	False	True	False	False	True	False
3645	82	1	1	no	8	2ft	hyb	30	0	False	False	True	False	False	False	True	False
3646	82	1	2	no	8	2ft	gas	30	1	False	False	False	False	False	False	True	False
3647	82	1	3	no	8	3ft	elec	30	0	True	True	False	False	False	False	True	False
3648	82	2	1	no	6	3ft	elec	30	1	True	True	False	False	False	False	False	False
3649	82	2	2	no	7	2ft	gas	30	0	False	False	False	False	False	True	False	False
3650	82	2	3	no	8	2ft	elec	35	0	False	True	False	True	False	False	True	False
3651	82	3	1	no	8	3ft	gas	35	0	True	False	False	True	False	False	True	False
3652	82	3	2	no	7	3ft	gas	35	1	True	False	False	True	False	True	False	False
3653	82	3	3	no	7	3ft	elec	40	0	True	True	False	False	True	True	False	False
3654	82	4	1	no	8	3ft	elec	40	1	True	True	False	False	True	False	True	False
3655	82	4	2	no	7	2ft	gas	40	0	False	False	False	False	True	True	False	False
3656	82	4	3	no	7	2ft	elec	40	0	False	True	False	False	True	True	False	False
3657	82	5	1	no	6	2ft	gas	30	1	False	False	False	False	False	False	False	False
3658	82	5	2	no	8	3ft	hyb	35	0	True	False	True	True	False	False	True	False
3659	82	5	3	no	6	2ft	elec	30	0	False	True	False	False	False	False	False	False
3660	82	6	1	no	6	3ft	gas	40	0	True	False	False	False	True	False	False	False
3661	82	6	2	no	6	2ft	elec	40	0	False	True	False	False	True	False	False	False
3662	82	6	3	no	6	3ft	hyb	35	1	True	False	True	True	False	False	False	False
3663	82	7	1	no	8	3ft	hyb	40	0	True	False	True	False	True	False	True	False
3664	82	7	2	no	6	3ft	hyb	30	1	True	False	True	False	False	False	False	False
3665	82	7	3	no	8	2ft	gas	40	0	False	False	False	False	True	False	True	False
3666	82	8	1	no	6	2ft	elec	35	0	False	True	False	True	False	False	False	False
3667	82	8	2	no	8	3ft	gas	30	0	True	False	False	False	False	False	True	False
3668	82	8	3	no	6	3ft	gas	30	1	True	False	False	False	False	False	False	False
3669	82	9	1	no	8	2ft	elec	30	0	False	True	False	False	False	False	True	False
3670	82	9	2	no	6	2ft	hyb	40	0	False	False	True	False	True	False	False	False
3671	82	9	3	no	6	2ft	hyb	30	1	False	False	True	False	False	False	False	False
3672	82	10	1	no	6	3ft	elec	35	0	True	True	False	True	False	False	False	False
3673	82	10	2	no	7	3ft	hyb	30	1	True	False	True	False	False	True	False	False
3674	82	10	3	no	8	2ft	elec	40	0	False	True	False	False	True	False	True	False
3675	82	11	1	no	8	2ft	hyb	40	0	False	False	True	False	True	False	True	False
3676	82	11	2	no	8	3ft	gas	40	1	True	False	False	False	True	False	True	False
3677	82	11	3	no	7	3ft	gas	30	0	True	False	False	False	False	True	False	False
3678	82	12	1	no	7	3ft	elec	30	0	True	True	False	False	False	True	False	False
3679	82	12	2	no	7	2ft	hyb	30	1	False	False	True	False	False	True	False	False
3680	82	12	3	no	8	3ft	elec	35	0	True	True	False	True	False	False	True	False
3681	82	13	1	no	7	2ft	elec	35	0	False	True	False	True	False	True	False	False
3682	82	13	2	no	7	2ft	gas	35	0	False	False	False	True	False	True	False	False
3683	82	13	3	no	6	2ft	gas	40	1	False	False	False	False	True	False	False	False
3684	82	14	1	no	7	3ft	hyb	35	0	True	False	True	True	False	True	False	False
3685	82	14	2	no	7	3ft	elec	35	1	True	True	False	True	False	True	False	False
3686	82	14	3	no	8	2ft	gas	35	0	False	False	False	True	False	False	True	False
3687	82	15	1	no	7	2ft	elec	30	0	False	True	False	False	False	True	False	False
3688	82	15	2	no	6	3ft	elec	40	1	True	True	False	False	True	False	False	False
3689	82	15	3	no	7	3ft	hyb	40	0	True	False	True	False	True	True	False	False
3690	83	1	1	no	7	2ft	elec	40	0	False	True	False	False	True	True	False	False
3691	83	1	2	no	8	2ft	gas	40	1	False	False	False	False	True	False	True	False
3692	83	1	3	no	8	2ft	elec	40	0	False	True	False	False	True	False	True	False
3693	83	2	1	no	8	2ft	elec	35	0	False	True	False	True	False	False	True	False
3694	83	2	2	no	8	3ft	elec	30	1	True	True	False	False	False	False	True	False
3695	83	2	3	no	6	2ft	hyb	30	0	False	False	True	False	False	False	False	False
3696	83	3	1	no	8	3ft	gas	35	0	True	False	False	True	False	False	True	False
3697	83	3	2	no	6	3ft	hyb	35	1	True	False	True	True	False	False	False	False
3698	83	3	3	no	7	2ft	gas	40	0	False	False	False	False	True	True	False	False
3699	83	4	1	no	8	3ft	hyb	35	0	True	False	True	True	False	False	True	False
3700	83	4	2	no	8	3ft	elec	40	0	True	True	False	False	True	False	True	False
3701	83	4	3	no	7	3ft	elec	30	1	True	True	False	False	False	True	False	False
3702	83	5	1	no	7	3ft	elec	40	0	True	True	False	False	True	True	False	False
3703	83	5	2	no	6	3ft	gas	35	1	True	False	False	True	False	False	False	False
3704	83	5	3	no	7	2ft	hyb	35	0	False	False	True	True	False	True	False	False
3705	83	6	1	no	8	2ft	gas	30	1	False	False	False	False	False	False	True	False
3706	83	6	2	no	6	3ft	elec	35	0	True	True	False	True	False	False	False	False
3707	83	6	3	no	6	2ft	hyb	35	0	False	False	True	True	False	False	False	False
3708	83	7	1	no	8	2ft	hyb	35	0	False	False	True	True	False	False	True	False
3709	83	7	2	no	8	3ft	elec	35	0	True	True	False	True	False	False	True	False
3710	83	7	3	no	7	3ft	gas	40	1	True	False	False	False	True	True	False	False
3711	83	8	1	no	8	3ft	hyb	40	0	True	False	True	False	True	False	True	False
3712	83	8	2	no	7	2ft	elec	35	0	False	True	False	True	False	True	False	False
3713	83	8	3	no	7	3ft	gas	30	1	True	False	False	False	False	True	False	False
3714	83	9	1	no	7	2ft	hyb	40	0	False	False	True	False	True	True	False	False
3715	83	9	2	no	6	3ft	elec	40	0	True	True	False	False	True	False	False	False
3716	83	9	3	no	7	2ft	gas	35	1	False	False	False	True	False	True	False	False
3717	83	10	1	no	6	2ft	hyb	40	0	False	False	True	False	True	False	False	False
3718	83	10	2	no	6	2ft	gas	35	0	False	False	False	True	False	False	False	False
3719	83	10	3	no	7	2ft	hyb	30	1	False	False	True	False	False	True	False	False
3720	83	11	1	no	6	2ft	elec	35	0	False	True	False	True	False	False	False	False
3721	83	11	2	no	8	2ft	hyb	30	0	False	False	True	False	False	False	True	False
3722	83	11	3	no	8	3ft	hyb	30	1	True	False	True	False	False	False	True	False
3723	83	12	1	no	7	3ft	elec	35	0	True	True	False	True	False	True	False	False
3724	83	12	2	no	8	2ft	gas	35	0	False	False	False	True	False	False	True	False
3725	83	12	3	no	6	2ft	gas	30	1	False	False	False	False	False	False	False	False
3726	83	13	1	no	8	2ft	hyb	40	0	False	False	True	False	True	False	True	False
3727	83	13	2	no	7	3ft	hyb	30	1	True	False	True	False	False	True	False	False
3728	83	13	3	no	8	3ft	gas	40	0	True	False	False	False	True	False	True	False
3729	83	14	1	no	7	3ft	hyb	40	0	True	False	True	False	True	True	False	False
3730	83	14	2	no	7	3ft	hyb	35	0	True	False	True	True	False	True	False	False
3731	83	14	3	no	7	2ft	gas	30	1	False	False	False	False	False	True	False	False
3732	83	15	1	no	6	2ft	elec	30	1	False	True	False	False	False	False	False	False
3733	83	15	2	no	6	3ft	elec	30	0	True	True	False	False	False	False	False	False
3734	83	15	3	no	8	3ft	gas	30	0	True	False	False	False	False	False	True	False
3735	84	1	1	yes	7	3ft	hyb	30	0	True	False	True	False	False	True	False	True
3736	84	1	2	yes	7	2ft	hyb	35	0	False	False	True	True	False	True	False	True
3737	84	1	3	yes	7	3ft	elec	30	1	True	True	False	False	False	True	False	True
3738	84	2	1	yes	6	3ft	hyb	40	0	True	False	True	False	True	False	False	True
3739	84	2	2	yes	6	2ft	elec	30	0	False	True	False	False	False	False	False	True
3740	84	2	3	yes	6	3ft	elec	30	1	True	True	False	False	False	False	False	True
3741	84	3	1	yes	6	3ft	elec	40	0	True	True	False	False	True	False	False	True
3742	84	3	2	yes	8	2ft	gas	40	1	False	False	False	False	True	False	True	True
3743	84	3	3	yes	7	2ft	gas	30	0	False	False	False	False	False	True	False	True
3744	84	4	1	yes	8	2ft	hyb	40	0	False	False	True	False	True	False	True	True
3745	84	4	2	yes	7	2ft	gas	40	0	False	False	False	False	True	True	False	True
3746	84	4	3	yes	8	3ft	elec	35	1	True	True	False	True	False	False	True	True
3747	84	5	1	yes	7	2ft	gas	35	0	False	False	False	True	False	True	False	True
3748	84	5	2	yes	6	3ft	gas	30	0	True	False	False	False	False	False	False	True
3749	84	5	3	yes	7	3ft	gas	30	1	True	False	False	False	False	True	False	True
3750	84	6	1	yes	8	3ft	gas	35	1	True	False	False	True	False	False	True	True
3751	84	6	2	yes	8	2ft	elec	30	0	False	True	False	False	False	False	True	True
3752	84	6	3	yes	6	2ft	gas	40	0	False	False	False	False	True	False	False	True
3753	84	7	1	yes	7	3ft	gas	35	1	True	False	False	True	False	True	False	True
3754	84	7	2	yes	6	2ft	gas	30	0	False	False	False	False	False	False	False	True
3755	84	7	3	yes	6	2ft	elec	35	0	False	True	False	True	False	False	False	True
3756	84	8	1	yes	6	3ft	gas	35	1	True	False	False	True	False	False	False	True
3757	84	8	2	yes	8	3ft	hyb	40	0	True	False	True	False	True	False	True	True
3758	84	8	3	yes	6	2ft	hyb	30	0	False	False	True	False	False	False	False	True
3759	84	9	1	yes	6	3ft	gas	40	1	True	False	False	False	True	False	False	True
3760	84	9	2	yes	7	3ft	hyb	35	0	True	False	True	True	False	True	False	True
3761	84	9	3	yes	7	2ft	elec	40	0	False	True	False	False	True	True	False	True
3762	84	10	1	yes	6	2ft	elec	40	0	False	True	False	False	True	False	False	True
3763	84	10	2	yes	8	2ft	elec	40	0	False	True	False	False	True	False	True	True
3764	84	10	3	yes	7	3ft	gas	40	1	True	False	False	False	True	True	False	True
3765	84	11	1	yes	7	2ft	elec	30	0	False	True	False	False	False	True	False	True
3766	84	11	2	yes	8	3ft	hyb	30	1	True	False	True	False	False	False	True	True
3767	84	11	3	yes	6	3ft	hyb	30	0	True	False	True	False	False	False	False	True
3768	84	12	1	yes	8	2ft	elec	35	1	False	True	False	True	False	False	True	True
3769	84	12	2	yes	6	2ft	hyb	35	0	False	False	True	True	False	False	False	True
3770	84	12	3	yes	8	3ft	elec	30	0	True	True	False	False	False	False	True	True
3771	84	13	1	yes	6	2ft	hyb	40	0	False	False	True	False	True	False	False	True
3772	84	13	2	yes	6	3ft	elec	35	1	True	True	False	True	False	False	False	True
3773	84	13	3	yes	7	2ft	hyb	30	0	False	False	True	False	False	True	False	True
3774	84	14	1	yes	7	3ft	elec	40	0	True	True	False	False	True	True	False	True
3775	84	14	2	yes	8	2ft	gas	30	1	False	False	False	False	False	False	True	True
3776	84	14	3	yes	8	3ft	hyb	35	0	True	False	True	True	False	False	True	True
3777	84	15	1	yes	7	3ft	hyb	40	0	True	False	True	False	True	True	False	True
3778	84	15	2	yes	7	2ft	elec	35	0	False	True	False	True	False	True	False	True
3779	84	15	3	yes	7	3ft	elec	35	1	True	True	False	True	False	True	False	True
3780	85	1	1	no	8	2ft	gas	30	1	False	False	False	False	False	False	True	False
3781	85	1	2	no	6	2ft	hyb	40	0	False	False	True	False	True	False	False	False
3782	85	1	3	no	8	2ft	hyb	40	0	False	False	True	False	True	False	True	False
3783	85	2	1	no	6	3ft	gas	40	1	True	False	False	False	True	False	False	False
3784	85	2	2	no	6	3ft	elec	35	0	True	True	False	True	False	False	False	False
3785	85	2	3	no	7	3ft	elec	30	0	True	True	False	False	False	True	False	False
3786	85	3	1	no	7	3ft	elec	40	0	True	True	False	False	True	True	False	False
3787	85	3	2	no	6	2ft	elec	40	0	False	True	False	False	True	False	False	False
3788	85	3	3	no	7	2ft	elec	30	1	False	True	False	False	False	True	False	False
3789	85	4	1	no	6	3ft	elec	30	0	True	True	False	False	False	False	False	False
3790	85	4	2	no	7	2ft	elec	35	0	False	True	False	True	False	True	False	False
3791	85	4	3	no	7	3ft	gas	35	1	True	False	False	True	False	True	False	False
3792	85	5	1	no	6	3ft	hyb	40	1	True	False	True	False	True	False	False	False
3793	85	5	2	no	7	2ft	hyb	40	0	False	False	True	False	True	True	False	False
3794	85	5	3	no	6	3ft	hyb	35	0	True	False	True	True	False	False	False	False
3795	85	6	1	no	8	3ft	elec	30	1	True	True	False	False	False	False	True	False
3796	85	6	2	no	6	2ft	hyb	35	0	False	False	True	True	False	False	False	False
3797	85	6	3	no	8	2ft	gas	35	0	False	False	False	True	False	False	True	False
3798	85	7	1	no	8	2ft	hyb	35	0	False	False	True	True	False	False	True	False
3799	85	7	2	no	7	3ft	elec	35	0	True	True	False	True	False	True	False	False
3800	85	7	3	no	7	3ft	hyb	35	1	True	False	True	True	False	True	False	False
3801	85	8	1	no	8	3ft	hyb	30	0	True	False	True	False	False	False	True	False
3802	85	8	2	no	6	2ft	hyb	30	1	False	False	True	False	False	False	False	False
3803	85	8	3	no	7	3ft	hyb	30	0	True	False	True	False	False	True	False	False
3804	85	9	1	no	6	2ft	gas	40	0	False	False	False	False	True	False	False	False
3805	85	9	2	no	6	3ft	gas	35	0	True	False	False	True	False	False	False	False
3806	85	9	3	no	7	2ft	hyb	30	1	False	False	True	False	False	True	False	False
3807	85	10	1	no	8	3ft	elec	40	0	True	True	False	False	True	False	True	False
3808	85	10	2	no	8	3ft	gas	35	1	True	False	False	True	False	False	True	False
3809	85	10	3	no	8	2ft	elec	30	0	False	True	False	False	False	False	True	False
3810	85	11	1	no	6	2ft	elec	30	0	False	True	False	False	False	False	False	False
3811	85	11	2	no	8	2ft	gas	40	0	False	False	False	False	True	False	True	False
3812	85	11	3	no	6	3ft	gas	30	1	True	False	False	False	False	False	False	False
3813	85	12	1	no	8	3ft	hyb	35	0	True	False	True	True	False	False	True	False
3814	85	12	2	no	6	3ft	elec	40	0	True	True	False	False	True	False	False	False
3815	85	12	3	no	6	2ft	gas	30	1	False	False	False	False	False	False	False	False
3816	85	13	1	no	7	2ft	gas	30	1	False	False	False	False	False	True	False	False
3817	85	13	2	no	7	2ft	hyb	35	0	False	False	True	True	False	True	False	False
3818	85	13	3	no	6	2ft	elec	35	0	False	True	False	True	False	False	False	False
3819	85	14	1	no	8	3ft	gas	30	1	True	False	False	False	False	False	True	False
3820	85	14	2	no	7	3ft	hyb	40	0	True	False	True	False	True	True	False	False
3821	85	14	3	no	7	2ft	gas	35	0	False	False	False	True	False	True	False	False
3822	85	15	1	no	7	3ft	gas	40	1	True	False	False	False	True	True	False	False
3823	85	15	2	no	7	3ft	gas	30	0	True	False	False	False	False	True	False	False
3824	85	15	3	no	8	3ft	hyb	40	0	True	False	True	False	True	False	True	False
3825	86	1	1	no	7	3ft	hyb	40	1	True	False	True	False	True	True	False	False
3826	86	1	2	no	8	2ft	elec	30	0	False	True	False	False	False	False	True	False
3827	86	1	3	no	6	2ft	hyb	35	0	False	False	True	True	False	False	False	False
3828	86	2	1	no	6	3ft	elec	35	0	True	True	False	True	False	False	False	False
3829	86	2	2	no	7	3ft	gas	40	1	True	False	False	False	True	True	False	False
3830	86	2	3	no	8	2ft	elec	40	0	False	True	False	False	True	False	True	False
3831	86	3	1	no	7	3ft	elec	30	1	True	True	False	False	False	True	False	False
3832	86	3	2	no	6	3ft	gas	40	0	True	False	False	False	True	False	False	False
3833	86	3	3	no	7	2ft	elec	40	0	False	True	False	False	True	True	False	False
3834	86	4	1	no	7	2ft	gas	35	0	False	False	False	True	False	True	False	False
3835	86	4	2	no	7	2ft	gas	30	0	False	False	False	False	False	True	False	False
3836	86	4	3	no	7	2ft	hyb	35	1	False	False	True	True	False	True	False	False
3837	86	5	1	no	7	2ft	elec	30	1	False	True	False	False	False	True	False	False
3838	86	5	2	no	7	3ft	elec	35	0	True	True	False	True	False	True	False	False
3839	86	5	3	no	7	2ft	elec	35	0	False	True	False	True	False	True	False	False
3840	86	6	1	no	8	2ft	hyb	35	0	False	False	True	True	False	False	True	False
3841	86	6	2	no	6	2ft	gas	30	1	False	False	False	False	False	False	False	False
3842	86	6	3	no	8	2ft	hyb	30	0	False	False	True	False	False	False	True	False
3843	86	7	1	no	6	2ft	gas	40	0	False	False	False	False	True	False	False	False
3844	86	7	2	no	8	2ft	gas	35	0	False	False	False	True	False	False	True	False
3845	86	7	3	no	7	2ft	hyb	40	1	False	False	True	False	True	True	False	False
3846	86	8	1	no	6	2ft	elec	35	0	False	True	False	True	False	False	False	False
3847	86	8	2	no	8	3ft	hyb	35	0	True	False	True	True	False	False	True	False
3848	86	8	3	no	8	3ft	hyb	30	1	True	False	True	False	False	False	True	False
3849	86	9	1	no	6	2ft	elec	30	0	False	True	False	False	False	False	False	False
3850	86	9	2	no	6	2ft	hyb	30	1	False	False	True	False	False	False	False	False
3851	86	9	3	no	6	3ft	hyb	30	0	True	False	True	False	False	False	False	False
3852	86	10	1	no	7	3ft	hyb	35	1	True	False	True	True	False	True	False	False
3853	86	10	2	no	6	3ft	elec	30	0	True	True	False	False	False	False	False	False
3854	86	10	3	no	6	3ft	hyb	40	0	True	False	True	False	True	False	False	False
3855	86	11	1	no	6	2ft	elec	40	0	False	True	False	False	True	False	False	False
3856	86	11	2	no	6	3ft	hyb	35	1	True	False	True	True	False	False	False	False
3857	86	11	3	no	6	3ft	elec	40	0	True	True	False	False	True	False	False	False
3858	86	12	1	no	7	2ft	gas	40	1	False	False	False	False	True	True	False	False
3859	86	12	2	no	8	3ft	elec	40	0	True	True	False	False	True	False	True	False
3860	86	12	3	no	8	2ft	gas	30	0	False	False	False	False	False	False	True	False
3861	86	13	1	no	7	2ft	hyb	30	0	False	False	True	False	False	True	False	False
3862	86	13	2	no	8	3ft	gas	35	0	True	False	False	True	False	False	True	False
3863	86	13	3	no	8	3ft	gas	30	1	True	False	False	False	False	False	True	False
3864	86	14	1	no	8	3ft	gas	40	0	True	False	False	False	True	False	True	False
3865	86	14	2	no	8	2ft	gas	40	1	False	False	False	False	True	False	True	False
3866	86	14	3	no	8	3ft	hyb	40	0	True	False	True	False	True	False	True	False
3867	86	15	1	no	6	3ft	gas	30	1	True	False	False	False	False	False	False	False
3868	86	15	2	no	7	3ft	hyb	30	0	True	False	True	False	False	True	False	False
3869	86	15	3	no	7	3ft	gas	35	0	True	False	False	True	False	True	False	False
3870	87	1	1	no	6	3ft	hyb	30	0	True	False	True	False	False	False	False	False
